Store ID,Store Name,Store Size,Region/Zone,Product_id,Category,Location,Purchase Amount (USD),Promo_code,Discount,Date,Previous Purchases,Age,Gender,Review Rating,Customer_ID
1071,Store_1071,Large,East,50,Footwear,"California, Suburban",51.800000000000004,1,10,2022-12-02 03:41:08,6,25,Male,3,354
1159,Store_1159,Medium,North,36,Electronics,"New York, Industrial",281.54999999999995,0,10,2023-01-28 05:56:41,7,25,Male,3,7
1086,Store_1086,Small,North,67,Accessories,"New York, Downtown",312.494,0,0,2024-09-26 00:05:11,14,35,Female,4,147
1400,Store_1400,Small,South,19,Clothing,"Florida, Urban",,,0,2023-05-01 15:06:07,17,,,,155
1461,Store_1461,Large,North,40,Electronics,"Illinois, Urban",504.135,0,15,2024-12-06 21:17:04,14,18,Male,3,44
1528,Store_1528,Medium,North,3,Clothing,"Texas, Rural",544.24,1,15,2020-10-07 09:33:37,11,25,Male,3,71
1088,Store_1088,Large,South,17,Clothing,"Florida, Suburban",414.58,1,20,2020-03-01 08:02:00,12,18,Female,2,179
1660,Store_1660,Medium,East,28,Electronics,"Illinois, Rural",458.62,1,5,2023-09-25 12:19:43,8,45,Male,1,43
1822,Store_1822,Small,North,4,Clothing,"Illinois, Suburban",109.64800000000001,1,20,2024-03-11 12:34:17,11,25,Female,2,197
1005,Store_1005,Medium,South,61,Accessories,"California, Urban",235.222,0,10,2024-02-21 02:12:21,16,35,Female,5,445
1595,Store_1595,Large,East,18,Clothing,"California, Suburban",344.392,1,10,2022-05-04 17:58:32,13,35,Male,3,59
1944,Store_1944,Medium,East,61,Accessories,"New York, Suburban",617.984,1,10,2020-03-05 23:29:42,8,65,Male,4,281
1083,Store_1083,Large,South,69,Accessories,"New York, Industrial",207.14200000000002,0,25,2022-10-19 10:23:08,7,45,Female,1,181
1249,Store_1249,Medium,East,74,Accessories,"Texas, Suburban",2282.8,0,20,2023-11-24 05:15:36,11,65,Male,3,500
1665,Store_1665,Medium,East,47,Footwear,"Texas, Suburban",328.76800000000003,0,10,2022-03-19 02:00:46,6,35,Male,3,48
1415,Store_1415,Large,South,8,Clothing,"Texas, Urban",551.02,1,10,2020-10-29 15:38:03,11,18,Female,3,329
1071,Store_1071,Medium,East,28,Electronics,"Texas, Urban",414.255,0,20,2025-06-08 04:22:14,6,18,Female,4,455
1620,Store_1620,Medium,West,21,Electronics,"Illinois, Suburban",153.19,1,5,2023-11-09 11:55:44,8,18,Male,2,342
1111,Store_1111,Small,East,3,Clothing,"Illinois, Rural",66.376,1,25,2024-08-21 04:53:28,14,18,Female,3,178
1171,Store_1171,Small,South,49,Footwear,"New York, Downtown",500.17100000000005,1,10,2023-03-05 22:35:41,10,25,Male,4,8
1698,Store_1698,Medium,North,48,Footwear,"California, Coastal",372.09700000000004,0,15,2024-01-23 17:10:49,14,35,Female,4,312
1796,Store_1796,Medium,South,65,Accessories,"California, Suburban",163.478,1,20,2022-06-15 11:55:04,8,65,Male,3,336
1272,Store_1272,Medium,South,1,Clothing,"Florida, Coastal",438.012,0,20,2024-09-19 08:39:37,8,35,Female,4,133
1529,Store_1529,Medium,South,2,Clothing,"Illinois, Urban",445.10799999999995,1,15,2021-11-17 04:22:55,15,18,Male,1,134
1679,Store_1679,Large,South,30,Electronics,"Texas, Urban",582.51,0,5,2025-08-23 17:33:21,11,45,Female,2,30
1318,Store_1318,Small,East,14,Clothing,"Texas, Rural",546.604,1,5,2020-07-11 11:47:52,12,25,Female,1,264
1081,Store_1081,Large,South,55,Footwear,"Florida, Suburban",92.95,0,20,2021-04-14 17:06:54,6,45,Male,4,366
1074,Store_1074,Medium,South,10,Clothing,"California, Urban",,,25,2021-05-07 16:43:24,3,,,,219
1428,Store_1428,Large,North,29,Electronics,"Texas, Suburban",758.92,1,5,2023-01-12 03:45:00,17,18,Female,3,105
1459,Store_1459,Large,South,72,Accessories,"California, Suburban",22.230000000000004,0,30,2024-11-20 16:35:18,11,45,Female,5,195
1846,Store_1846,Large,West,30,Electronics,"Florida, Coastal",92.11,1,15,2023-02-28 10:40:54,14,25,Female,2,485
1345,Store_1345,Large,East,29,Electronics,"California, Urban",343.96,1,20,2025-11-15 07:17:52,8,25,Female,4,402
1248,Store_1248,Medium,South,78,Accessories,"California, Coastal",34.918,0,20,2022-02-25 01:59:00,9,45,Female,4,164
1642,Store_1642,Medium,North,39,Electronics,"California, Suburban",555.1500000000001,0,5,2020-12-31 03:01:56,15,25,Male,1,20
1386,Store_1386,Large,South,39,Electronics,"Texas, Rural",493.29,0,10,2023-07-24 08:43:42,13,35,Male,4,209
1933,Store_1933,Medium,East,17,Clothing,"New York, Industrial",468.204,0,15,2025-08-06 17:22:30,8,35,Female,3,308
1866,Store_1866,Medium,South,2,Clothing,"Illinois, Urban",609.064,1,10,2020-03-05 12:44:03,14,35,Female,5,444
1712,Store_1712,Medium,North,70,Accessories,"California, Suburban",,,15,2025-02-28 03:57:04,17,,,,174
1362,Store_1362,Medium,North,5,Clothing,"California, Coastal",198.316,1,15,2025-04-23 10:23:12,11,35,Female,2,24
1295,Store_1295,Large,South,7,Clothing,"California, Suburban",255.124,1,30,2023-03-01 01:28:21,12,35,Male,5,127
1067,Store_1067,Small,North,26,Electronics,"New York, Downtown",595.33,1,5,2020-11-14 23:47:12,11,18,Female,6,184
1437,Store_1437,Small,West,42,Footwear,"Florida, Suburban",220.209,0,15,2021-03-26 16:03:40,11,45,Male,4,35
1531,Store_1531,Large,North,8,Clothing,"Texas, Rural",432.796,1,25,2022-10-22 10:55:21,19,18,Female,1,319
1782,Store_1782,Small,West,44,Footwear,"New York, Downtown",,,0,2023-05-13 03:14:52,12,,,,264
1604,Store_1604,Medium,East,18,Clothing,"California, Urban",260.65599999999995,1,15,2025-06-19 07:57:22,13,25,Female,3,69
1132,Store_1132,Large,South,4,Clothing,"New York, Industrial",,,5,2024-06-20 01:25:32,12,,,,388
1294,Store_1294,Small,East,68,Accessories,"New York, Suburban",549.016,0,30,2025-11-27 16:28:22,12,65,Female,4,420
1295,Store_1295,Large,South,77,Accessories,"New York, Suburban",327.278,1,15,2022-03-11 07:45:28,14,45,Female,4,245
1646,Store_1646,Small,East,74,Accessories,"Florida, Suburban",197.171,0,10,2020-04-17 06:21:37,16,65,Male,3,343
1967,Store_1967,Small,North,48,Footwear,"Illinois, Urban",150.15,0,30,2023-10-16 19:38:12,10,45,Female,5,385
1863,Store_1863,Small,North,34,Electronics,"Texas, Rural",77.83,1,5,2022-03-26 11:04:21,7,18,Female,3,243
1867,Store_1867,Large,East,8,Clothing,"Florida, Coastal",2062.56,0,10,2025-11-19 14:35:43,2,25,Male,4,71
1032,Store_1032,Large,North,14,Clothing,"Florida, Urban",415.284,0,15,2024-09-20 01:34:55,12,25,Female,4,209
1373,Store_1373,Large,South,11,Clothing,"Illinois, Suburban",46.596,0,15,2025-01-29 22:50:02,11,18,Male,9,92
1804,Store_1804,Large,West,49,Footwear,"Florida, Suburban",158.84000000000003,0,20,2021-11-12 13:31:57,15,25,Female,2,391
1031,Store_1031,Small,East,77,Accessories,"New York, Suburban",84.08400000000002,0,15,2021-06-27 06:04:42,7,35,Female,2,54
1554,Store_1554,Large,East,37,Electronics,"New York, Suburban",322.28499999999997,1,15,2025-10-14 01:57:46,10,18,Female,2,492
1958,Store_1958,Large,East,52,Footwear,"California, Urban",71.33600000000001,1,10,2025-10-11 03:49:41,4,25,Male,3,209
1803,Store_1803,Medium,North,80,Accessories,"Florida, Suburban",488.228,0,10,2021-11-21 05:25:55,14,55,Female,3,35
1865,Store_1865,Large,North,42,Footwear,"California, Suburban",511.2030000000001,0,0,2022-12-30 16:17:10,13,25,Male,4,96
1304,Store_1304,Large,West,37,Electronics,"Texas, Rural",156.35999999999999,0,10,2023-02-20 14:20:53,16,35,Female,3,25
1792,Store_1792,Large,East,80,Accessories,"New York, Suburban",,,20,2024-01-10 10:59:42,8,,,,465
1107,Store_1107,Small,South,51,Footwear,"Texas, Urban",97.32800000000002,0,10,2021-09-23 22:53:04,8,25,Female,2,289
1095,Store_1095,Large,East,29,Electronics,"Illinois, Suburban",162.76,1,25,2022-04-26 21:10:30,17,25,Female,3,28
1065,Store_1065,Small,East,18,Clothing,"New York, Industrial",195.20399999999998,0,20,2024-01-05 13:18:04,10,25,Female,3,34
1520,Store_1520,Large,East,26,Electronics,"Texas, Rural",221.65500000000003,0,30,2023-05-06 09:02:13,16,25,Male,5,424
1229,Store_1229,Small,East,4,Clothing,"Illinois, Rural",238.47599999999997,0,20,2022-10-26 10:14:38,13,25,Female,3,459
1732,Store_1732,Large,South,54,Footwear,"Texas, Rural",293.94200000000006,0,0,2020-09-24 16:28:26,13,35,Female,3,232
1357,Store_1357,Medium,South,80,Accessories,"Illinois, Rural",476.437,0,15,2023-06-03 23:21:21,8,45,Female,3,202
1401,Store_1401,Large,East,70,Accessories,"Illinois, Suburban",576.42,0,10,2021-06-29 14:38:02,4,35,Female,3,161
1789,Store_1789,Small,East,44,Footwear,"New York, Industrial",258.61,0,25,2024-09-30 18:48:32,17,25,Male,3,127
1098,Store_1098,Large,West,75,Accessories,"California, Coastal",592.02,0,20,2024-01-22 11:53:14,12,45,Female,2,197
1270,Store_1270,Large,East,69,Accessories,"Illinois, Suburban",456.004,1,20,2023-10-08 01:16:06,3,45,Male,4,38
1774,Store_1774,Large,North,12,Clothing,"Illinois, Urban",450.604,1,15,2025-03-29 21:38:06,8,25,Female,1,279
1908,Store_1908,Small,North,48,Footwear,"New York, Suburban",292.49,0,30,2025-08-16 07:02:52,7,25,Male,2,318
1361,Store_1361,Medium,East,25,Electronics,"California, Suburban",399.57,0,5,2024-02-03 14:58:05,14,25,Male,5,180
1163,Store_1163,Medium,South,16,Clothing,"Florida, Coastal",334.80400000000003,1,10,2025-04-12 13:44:59,10,25,Female,5,429
1527,Store_1527,Medium,North,55,Footwear,"Florida, Coastal",276.177,0,15,2022-11-25 08:26:14,11,25,Female,3,470
1168,Store_1168,Large,East,17,Clothing,"California, Urban",281.82,0,15,2023-06-28 15:04:39,10,18,Female,3,69
1020,Store_1020,Large,East,21,Electronics,"Texas, Suburban",584.295,0,20,2020-06-27 06:07:30,11,35,Female,5,473
1539,Store_1539,Medium,East,32,Electronics,"New York, Suburban",299.94,0,20,2023-07-10 16:08:11,9,25,Female,3,353
1841,Store_1841,Medium,South,60,Footwear,"California, Coastal",132.43,1,0,2025-08-27 21:22:56,12,25,Female,4,64
1594,Store_1594,Large,South,39,Electronics,"Florida, Suburban",1146.45,0,20,2024-10-13 10:12:38,8,45,Female,2,101
1784,Store_1784,Small,North,5,Clothing,"Illinois, Rural",539.188,1,10,2022-05-12 15:59:13,9,35,Female,3,325
1832,Store_1832,Small,East,35,Electronics,"Florida, Urban",649.215,0,10,2024-01-10 06:38:55,13,45,Male,1,7
1396,Store_1396,Medium,East,9,Clothing,"Illinois, Rural",155.256,0,15,2024-12-19 04:40:50,13,18,Male,4,381
1035,Store_1035,Small,North,3,Clothing,"New York, Downtown",81.504,0,15,2021-12-26 03:24:31,6,35,Female,4,66
1494,Store_1494,Medium,South,32,Electronics,"Illinois, Urban",,,15,2025-01-12 14:42:24,12,,,7,268
1313,Store_1313,Large,North,59,Footwear,"California, Urban",280.809,1,10,2022-11-11 21:53:42,18,45,Female,1,302
1489,Store_1489,Small,East,75,Accessories,"Illinois, Rural",72.47500000000001,0,20,2021-03-13 21:42:50,6,45,Male,4,174
1275,Store_1275,Large,South,23,Electronics,"Texas, Suburban",173.25,0,5,2023-07-14 12:57:53,12,25,Female,9,145
1232,Store_1232,Large,North,20,Clothing,"California, Urban",425.80799999999994,0,5,2024-12-23 23:30:08,12,35,Male,3,79
1615,Store_1615,Large,North,18,Clothing,"New York, Industrial",59.808,0,10,2021-04-18 23:53:20,9,25,Female,2,247
1435,Store_1435,Small,East,36,Electronics,"California, Suburban",343.29999999999995,1,5,2020-10-29 00:26:59,13,18,Female,3,179
1005,Store_1005,Small,North,55,Footwear,"Texas, Suburban",251.47200000000004,1,25,2022-11-07 01:11:03,9,25,Female,3,226
1534,Store_1534,Small,North,45,Footwear,"New York, Industrial",380.57800000000003,0,25,2020-12-13 03:23:08,8,45,Female,2,411
1681,Store_1681,Large,North,10,Clothing,"Florida, Coastal",129.25199999999998,0,5,2021-10-03 17:40:51,14,35,Male,5,184
1663,Store_1663,Large,South,10,Clothing,"Texas, Rural",590.46,0,10,2025-01-06 18:44:40,16,18,Male,3,452
1243,Store_1243,Large,East,53,Footwear,"New York, Suburban",94.69900000000001,0,30,2022-02-22 06:15:22,12,25,Female,3,325
1240,Store_1240,Medium,South,78,Accessories,"Illinois, Rural",404.16,1,0,2024-08-23 05:04:59,13,65,Male,8,83
1772,Store_1772,Medium,South,30,Electronics,"California, Suburban",266.15500000000003,1,0,2022-12-25 05:14:52,9,35,Female,3,428
1927,Store_1927,Medium,West,16,Clothing,"New York, Suburban",90.13199999999999,0,20,2025-06-08 09:16:00,12,18,Female,4,313
1557,Store_1557,Medium,East,2,Clothing,"California, Suburban",328.86,0,10,2024-11-16 19:20:25,14,18,Female,5,256
1272,Store_1272,Medium,South,58,Footwear,"Illinois, Suburban",112.36600000000001,1,20,2022-01-03 12:04:27,18,45,Female,3,204
1074,Store_1074,Large,North,24,Electronics,"New York, Downtown",514.6949999999999,0,15,2025-09-06 12:05:43,14,25,Female,2,407
1282,Store_1282,Medium,East,59,Footwear,"Florida, Suburban",28.479000000000003,0,15,2024-03-06 16:28:14,7,25,Female,3,148
1707,Store_1707,Large,East,25,Electronics,"Texas, Rural",390.135,0,5,2023-04-14 18:10:24,10,25,Female,3,449
1534,Store_1534,Medium,West,37,Electronics,"New York, Industrial",175.95,0,15,2020-12-09 07:05:30,18,45,Male,4,271
1086,Store_1086,Medium,West,22,Electronics,"Illinois, Urban",713.25,0,15,2022-09-25 02:53:50,9,25,Female,4,469
1880,Store_1880,Large,East,15,Clothing,"New York, Downtown",429.79200000000003,0,15,2023-12-05 08:55:35,10,18,Female,1,10
1632,Store_1632,Small,North,66,Accessories,"California, Coastal",494.11699999999996,0,25,2020-01-20 00:23:38,4,65,Female,3,293
1929,Store_1929,Large,North,58,Footwear,"New York, Suburban",,,0,2025-08-11 15:20:57,9,,,,385
1148,Store_1148,Large,East,74,Accessories,"Florida, Urban",437.177,0,5,2023-11-04 21:52:25,18,55,Male,3,409
1149,Store_1149,Large,East,52,Footwear,"New York, Industrial",85.40400000000001,0,0,2023-10-04 18:06:53,13,25,Female,4,74
1576,Store_1576,Large,East,26,Electronics,"Texas, Rural",748.11,0,30,2021-03-19 10:39:44,12,18,Female,7,212
1159,Store_1159,Small,East,20,Clothing,"New York, Suburban",398.532,0,5,2022-06-28 02:44:25,7,25,Male,3,314
1445,Store_1445,Medium,East,80,Accessories,"California, Urban",594.6360000000001,1,20,2023-07-09 22:02:02,6,65,Male,3,235
1795,Store_1795,Large,East,18,Clothing,"New York, Downtown",308.232,0,5,2021-02-03 01:24:41,9,18,Male,4,12
1081,Store_1081,Medium,South,43,Footwear,"Florida, Urban",175.143,1,0,2020-06-23 14:08:03,19,25,Male,3,235
1006,Store_1006,Small,South,6,Clothing,"Illinois, Urban",269.088,0,5,2023-05-08 19:12:04,10,25,Male,4,27
1181,Store_1181,Small,North,4,Clothing,"New York, Suburban",256.70799999999997,1,10,2023-04-13 01:56:52,10,25,Female,2,292
1869,Store_1869,Medium,East,79,Accessories,"New York, Downtown",23.166,0,15,2023-08-15 15:06:29,22,35,Female,2,396
1965,Store_1965,Large,South,37,Electronics,"Texas, Suburban",511.08000000000004,0,0,2022-09-27 05:24:31,5,18,Female,4,265
1525,Store_1525,Small,East,11,Clothing,"Florida, Coastal",445.73999999999995,0,15,2024-06-19 23:25:00,7,35,Female,4,463
1477,Store_1477,Medium,West,34,Electronics,"Illinois, Rural",45.075,0,15,2023-09-24 08:10:41,9,35,Female,2,359
1182,Store_1182,Small,East,51,Footwear,"California, Urban",143.561,0,10,2024-05-05 10:27:29,10,25,Male,5,161
1313,Store_1313,Medium,South,19,Clothing,"New York, Industrial",402.68399999999997,0,10,2024-02-28 04:37:56,7,18,Female,4,436
1555,Store_1555,Large,South,77,Accessories,"Illinois, Suburban",218.049,0,5,2020-06-22 07:53:08,19,55,Female,3,237
1173,Store_1173,Large,South,44,Footwear,"California, Coastal",514.349,0,5,2020-04-04 18:23:25,9,35,Male,3,325
1013,Store_1013,Medium,West,52,Footwear,"Florida, Suburban",81.68700000000001,1,15,2024-08-28 01:34:46,7,25,Male,4,489
1299,Store_1299,Small,East,64,Accessories,"Florida, Coastal",604.188,0,15,2023-02-26 01:21:21,17,55,Female,5,323
1936,Store_1936,Medium,South,12,Clothing,"Illinois, Suburban",559.4079999999999,1,25,2025-11-02 16:31:39,8,35,Male,4,111
1072,Store_1072,Small,South,17,Clothing,"California, Suburban",573.996,0,20,2025-07-01 01:21:41,14,18,Female,3,73
1734,Store_1734,Large,East,55,Footwear,"Florida, Coastal",52.62400000000001,0,15,2020-09-26 13:56:28,7,25,Female,1,422
1513,Store_1513,Small,South,7,Clothing,"Illinois, Rural",172.176,0,5,2021-07-03 23:52:55,11,35,Female,2,366
1721,Store_1721,Medium,South,21,Electronics,"Florida, Coastal",209.72500000000002,1,10,2025-01-01 06:32:57,9,18,Female,3,345
1772,Store_1772,Large,South,65,Accessories,"Florida, Coastal",586.927,1,15,2025-06-06 06:16:22,14,45,Male,4,32
1601,Store_1601,Large,North,32,Electronics,"Florida, Urban",608.28,0,10,2021-09-28 03:46:07,7,45,Female,3,500
1342,Store_1342,Large,South,7,Clothing,"Texas, Urban",105.432,0,0,2024-06-17 14:47:18,11,18,Male,5,110
1395,Store_1395,Large,East,55,Footwear,"California, Suburban",87.252,0,10,2025-03-31 11:27:59,9,45,Male,3,79
1845,Store_1845,Small,South,65,Accessories,"Illinois, Urban",315.016,0,5,2025-09-15 08:29:19,8,55,Female,3,465
1763,Store_1763,Small,North,9,Clothing,"Illinois, Urban",123.928,1,15,2021-08-20 18:54:16,17,18,Female,4,180
1894,Store_1894,Large,South,1,Clothing,"California, Urban",291.828,0,25,2020-07-06 19:13:59,6,35,Female,3,232
1332,Store_1332,Medium,East,46,Footwear,"California, Coastal",466.29,0,5,2023-03-28 02:34:06,12,35,Female,4,122
1354,Store_1354,Small,North,56,Footwear,"California, Coastal",280.456,0,25,2020-10-28 13:41:33,13,25,Male,2,487
1558,Store_1558,Large,South,35,Electronics,"California, Suburban",547.47,0,10,2022-03-30 13:42:47,7,18,Female,5,305
1846,Store_1846,Large,North,62,Accessories,"New York, Downtown",172.302,0,15,2020-04-05 02:47:41,12,55,Female,2,279
1162,Store_1162,Medium,East,73,Accessories,"Illinois, Rural",182.312,0,15,2021-02-06 06:45:35,10,45,Male,3,208
1115,Store_1115,Small,East,45,Footwear,"New York, Downtown",341.045,1,5,2023-12-01 18:28:46,9,25,Male,2,99
1402,Store_1402,Large,West,36,Electronics,"Florida, Urban",641.535,0,10,2024-03-31 20:16:21,13,35,Female,4,338
1078,Store_1078,Medium,East,61,Accessories,"Florida, Suburban",361.312,1,15,2024-06-23 07:26:41,13,65,Female,4,243
1446,Store_1446,Medium,East,50,Footwear,"Illinois, Urban",117.876,0,25,2023-12-17 12:49:38,14,25,Female,3,19
1882,Store_1882,Large,East,16,Clothing,"Florida, Suburban",150.088,1,5,2020-02-25 07:21:52,7,25,Male,3,490
1007,Store_1007,Medium,East,73,Accessories,"California, Urban",416.042,1,10,2023-10-12 06:52:22,9,55,Female,1,480
1022,Store_1022,Small,East,22,Electronics,"New York, Downtown",90.99,0,30,2022-05-08 19:11:19,11,18,Female,3,206
1780,Store_1780,Medium,South,24,Electronics,"California, Coastal",63.12,0,20,2022-04-29 03:36:09,9,35,Male,1,462
1790,Store_1790,Large,East,21,Electronics,"Florida, Coastal",90.55499999999999,0,10,2025-07-30 09:22:33,9,45,Female,3,89
1542,Store_1542,Large,North,11,Clothing,"New York, Suburban",,,5,2023-09-13 03:57:51,11,,,,296
1413,Store_1413,Large,East,69,Accessories,"California, Coastal",238.732,0,15,2023-01-16 19:52:40,10,65,Male,4,45
1681,Store_1681,Medium,East,66,Accessories,"Illinois, Rural",24.365000000000002,1,15,2025-12-25 15:53:05,8,45,Female,3,214
1641,Store_1641,Large,East,1,Clothing,"California, Suburban",117.064,1,10,2022-09-28 17:40:23,12,25,Female,3,327
1906,Store_1906,Large,East,68,Accessories,"Florida, Coastal",234.364,0,20,2025-07-24 10:40:39,14,65,Female,3,459
1408,Store_1408,Medium,South,8,Clothing,"New York, Industrial",274.816,1,15,2021-08-01 07:55:58,9,18,Male,5,500
1668,Store_1668,Medium,West,4,Clothing,"Illinois, Suburban",258.556,1,10,2022-01-29 13:04:25,6,35,Female,4,421
1021,Store_1021,Large,West,4,Clothing,"New York, Suburban",199.93200000000002,0,10,2020-06-03 22:57:28,10,35,Male,3,433
1637,Store_1637,Large,West,21,Electronics,"Illinois, Suburban",611.76,0,10,2024-04-26 08:12:59,9,35,Male,2,467
1402,Store_1402,Large,East,68,Accessories,"New York, Downtown",278.005,0,20,2024-04-08 09:38:23,9,35,Female,6,388
1968,Store_1968,Medium,East,18,Clothing,"Florida, Suburban",390.94800000000004,0,15,2020-11-14 21:20:27,8,25,Male,4,74
1680,Store_1680,Large,South,80,Accessories,"Illinois, Suburban",543.296,0,10,2023-11-16 00:49:31,8,45,Female,2,310
1677,Store_1677,Medium,South,39,Electronics,"Texas, Urban",642.48,0,20,2022-10-30 21:43:51,15,35,Female,2,260
1156,Store_1156,Medium,South,11,Clothing,"New York, Downtown",515.928,0,0,2024-02-06 08:42:42,9,18,Male,7,407
1329,Store_1329,Large,South,60,Footwear,"New York, Suburban",277.618,0,30,2024-03-11 02:24:17,5,45,Female,2,414
1021,Store_1021,Large,West,30,Electronics,"California, Urban",501.07500000000005,0,25,2020-02-20 05:38:33,11,25,Female,4,303
1471,Store_1471,Large,East,46,Footwear,"Illinois, Rural",180.609,0,20,2022-09-19 20:08:17,5,45,Male,1,422
1263,Store_1263,Large,West,67,Accessories,"Texas, Rural",571.99,1,10,2025-07-29 07:05:32,8,55,Female,4,433
1302,Store_1302,Large,South,62,Accessories,"Florida, Urban",148.876,0,25,2021-08-18 10:59:14,7,55,Female,3,204
1901,Store_1901,Medium,South,38,Electronics,"California, Urban",,,20,2025-03-10 01:05:42,6,,,,454
1774,Store_1774,Large,North,78,Accessories,"Texas, Rural",322.26,1,20,2021-01-29 13:20:28,12,35,Male,3,338
1723,Store_1723,Large,South,57,Footwear,"Illinois, Rural",172.05100000000002,0,5,2023-03-05 03:00:42,10,45,Male,5,481
